tok	miss	routed	M	coldGate	totGate	margin	coldW	entropy	top8
140	146	320	1	-549.8047	-1258.5566	0.46875	20.13721	1.1941773	15:22.359375,17:21.890625,3092:20.953125,2073:19.421875,16:18.921875,4147:16.453125,3406:15.6484375,3993:15.5078125
141	156	320	1	-556.0742	-1208.9639	0.59375	21.371542	1.789128	1331:19.703125,318:19.109375,513:18.46875,198:17.671875,599:16.984375,5255:16.296875,466:15.890625,14:15.546875
142	135	320	1	-491.02148	-1214.7832	0.671875	18.874607	1.2570033	198:23.109375,513:22.4375,460:21.53125,318:21.09375,3269:18.140625,2582:18.0,1459:17.578125,11069:17.578125
143	67	320	1	-257.85938	-1249.748	11.0	8.155338	0.00021045367	256:29.5625,257:18.5625,471:14.3671875,248069:12.5625,220:12.34375,5690:12.203125,19:11.546875,17:11.1171875
144	35	320	1	-116.947266	-1159.8203	12.515625	4.646637	7.467321e-05	471:29.671875,220:17.15625,12:14.6171875,52451:14.375,68230:14.0703125,3984:14.0390625,256:13.6875,81088:12.7109375
145	21	320	1	-80.8457	-1241.4004	2.0	2.6494603	1.0810049	3984:23.6875,68230:21.6875,733:21.4375,81088:20.703125,5141:20.328125,11492:20.3125,42370:18.53125,22830:18.265625
146	34	320	1	-129.34961	-1228.7969	2.875	4.2369814	0.29705405	22373:29.5,14:26.625,80172:24.828125,68230:23.6875,2600:23.234375,24297:21.3125,130859:21.0,9964:19.796875
147	53	320	1	-205.06543	-1283.9219	12.5625	7.1983714	0.00011700818	25:31.4375,318:18.875,47187:17.71875,30:17.046875,496:16.703125,5289:16.6875,198:16.625,4886:16.59375
148	45	320	1	-177.09961	-1261.5781	1.09375	4.945898	0.65276074	496:26.640625,22830:25.546875,59988:22.171875,6886:21.609375,66753:19.84375,198:18.96875,19110:18.578125,25451:18.03125
149	136	320	1	-506.4453	-1245.0879	1.453125	18.824423	2.7555346	1393:16.984375,5289:15.53125,98882:15.453125,75342:15.0546875,74777:14.953125,13560:14.7265625,22830:14.0078125,25779:13.8359375
150	187	320	1	-666.35254	-1181.9131	0.4921875	25.228817	2.8572779	8:15.8359375,75:15.34375,324:12.9765625,43:12.6953125,9:12.546875,283:12.4765625,681:12.34375,879:12.3359375
151	149	320	1	-554.21875	-1238.1172	1.328125	19.831707	2.4565122	5289:17.53125,19110:16.203125,383:15.09375,283:14.90625,1786:14.484375,318:14.21875,198:13.9375,348:13.8671875
152	82	320	1	-313.92578	-1255.9297	1.71875	10.580329	0.83930254	11:23.78125,14:22.0625,6125:20.265625,1105:19.1875,2805:19.0,37208:18.640625,9325:18.609375,3359:18.125
153	116	320	1	-450.05273	-1268.8027	5.046875	14.812386	0.09383239	496:22.5625,11447:17.515625,457:16.125,307:15.8515625,296:15.6015625,66753:14.6953125,156840:14.421875,208307:14.1015625
154	150	320	1	-564.44336	-1253.3711	3.3515625	19.802225	1.2771927	1393:18.109375,307:14.7578125,7:14.609375,1212:14.4296875,363:13.6640625,5781:13.4140625,77:13.171875,8:13.0078125
155	205	320	1	-731.8086	-1159.7734	4.1328125	26.127016	0.49340236	8:19.796875,77:15.6640625,307:14.390625,471:14.1171875,12:14.0859375,5111:13.90625,681:13.890625,1395:13.6796875
156	154	320	1	-596.2637	-1279.2773	5.9140625	20.889257	0.23787029	11447:20.765625,303:14.8515625,307:14.703125,288:14.6796875,46:14.3515625,54:14.2890625,10639:14.1171875,471:13.96875
157	87	320	1	-332.60938	-1281.6357	0.609375	11.51991	1.4019058	198:23.578125,11:22.96875,318:22.171875,1105:21.9375,37208:21.671875,3433:18.25,13:16.796875,26:16.453125
158	41	320	1	-146.88086	-1199.2764	8.265625	5.363223	0.0041204523	256:24.28125,248069:16.015625,257:13.6328125,220:13.3359375,17:12.8828125,471:12.6484375,18:12.4296875,12:11.7421875
159	26	320	1	-102.43359	-1260.124	12.046875	2.7675972	0.0001883935	471:27.484375,11156:15.4375,220:13.8984375,52451:13.65625,3433:13.09375,198:12.8125,82956:12.2421875,593:12.1171875
160	25	320	1	-100.43945	-1268.8711	8.359375	2.7193499	0.007220812	11156:25.640625,733:17.28125,3984:16.4375,9620:16.09375,72156:15.9140625,77375:15.375,2989:14.7421875,3433:14.515625
161	51	320	1	-198.99219	-1245.459	2.734375	5.627518	0.23410176	22373:26.40625,25:23.671875,6150:18.328125,130859:16.859375,68230:15.578125,80172:14.515625,1842:14.3125,459:14.234375
162	86	320	1	-337.2246	-1300.3174	9.203125	11.797762	0.005178988	25:24.71875,13:15.515625,198:14.953125,496:14.7734375,318:14.7265625,11:14.4375,303:14.046875,30:13.5703125
163	67	320	1	-267.70312	-1270.248	5.703125	7.8404517	0.120057516	496:21.765625,733:16.0625,303:15.9609375,220:15.640625,318:15.3515625,307:15.21875,1433:15.1015625,296:14.0703125
164	152	320	1	-584.6621	-1258.8789	1.875	19.35389	1.2986411	1393:18.96875,12171:17.09375,363:16.109375,7:15.171875,77:15.1328125,813:14.328125,5781:13.96875,318:13.9296875
165	1514	5120	16	0.0	0.0	6.375	0.0	0.097313814	8:22.421875,5436:16.046875,318:16.0,681:15.390625,471:15.0234375,303:14.703125,77:14.4609375,54205:14.2578125
167	102	320	1	-386.08496	-1247.2314	0.0625	13.049957	1.7610173	258:20.734375,2670:20.671875,47848:20.34375,11640:19.484375,7450:18.390625,813:17.78125,22906:17.375,73173:16.5
168	115	320	1	-424.94434	-1233.04	1.90625	15.867907	1.4035736	40284:18.5625,1925:16.65625,48575:16.015625,1940:15.1640625,1105:14.21875,8:13.84375,29322:13.6953125,7739:13.2734375
169	49	320	1	-175.0752	-1228.4546	1.734375	6.067946	1.9760045	11:21.015625,29812:19.28125,8:18.96875,5972:18.953125,11096:18.5625,2243:18.4375,5802:18.34375,681:18.203125
170	84	320	1	-307.47168	-1232.4385	0.359375	10.8645315	1.6941453	29812:20.734375,694:20.375,3384:18.203125,5436:17.8125,303:17.703125,48575:17.5,42328:17.328125,1433:17.234375
171	49	320	1	-191.98633	-1240.8984	2.25	5.606616	0.5673095	5436:24.5625,8:22.3125,6526:21.15625,1562:20.53125,198:18.53125,38625:18.390625,7739:18.203125,681:17.328125
172	55	320	1	-214.06055	-1256.4834	1.359375	7.1288924	0.75426704	8:22.515625,198:21.15625,7739:19.40625,681:17.625,271:17.453125,3433:16.015625,553:15.5546875,11:15.4921875
173	69	320	1	-260.91406	-1306.3125	3.6875	9.753055	0.11825581	198:24.4375,271:20.75,471:14.1484375,303:13.734375,248046:13.5703125,466:13.046875,1358:12.640625,321:12.625
174	32	320	1	-116.44531	-1211.2695	10.1328125	4.4019876	0.001201896	256:24.53125,17:14.3984375,220:13.5859375,257:13.1484375,471:12.4140625,18:12.2265625,12:12.015625,248069:10.734375
175	25	320	1	-99.19531	-1247.249	14.0234375	2.6718	6.5233464e-05	471:28.546875,733:14.5234375,52451:14.1875,220:13.734375,303:12.953125,1317:12.625,26963:12.6015625,77375:12.4765625
176	26	320	1	-104.13086	-1257.7646	0.515625	3.0009983	1.4508547	733:22.109375,77375:21.59375,26963:20.265625,80466:19.828125,2717:19.4375,5141:19.265625,81088:17.453125,12654:17.125
177	54	320	1	-201.80469	-1267.1602	6.890625	7.7422256	0.037644796	40284:23.484375,1925:16.59375,78823:15.9140625,1940:15.1328125,15497:15.0859375,1284:14.8359375,14733:14.546875,42741:14.5234375
178	33	320	1	-114.52539	-1236.375	2.125	4.3907533	0.8443139	5972:23.6875,30:21.5625,11096:20.375,2243:20.0625,11:19.25,25:19.125,466:19.046875,16531:18.03125
179	66	320	1	-247.43945	-1269.3984	3.484375	8.664738	0.38081145	13:23.484375,2397:20.0,680:19.984375,524:18.703125,29812:18.6875,14733:15.59375,15170:15.484375,5129:15.3515625
180	44	320	1	-174.80078	-1277.5889	0.0625	5.330261	1.3388098	524:22.0,2397:21.9375,680:21.90625,29812:19.203125,5129:17.953125,47993:17.15625,14733:16.5625,2717:16.3125
181	96	320	1	-344.0205	-1247.4971	1.4375	14.701686	1.3728787	3309:19.875,40284:18.4375,27041:16.15625,303:15.4609375,12:15.1328125,2243:15.1328125,8404:15.0390625,318:14.6953125
182	97	320	1	-348.46875	-1244.0664	6.296875	14.050549	0.032080892	40284:23.3125,1925:17.015625,27041:15.96875,1940:15.0859375,27622:13.5,31049:13.265625,198:12.9375,12:12.875
183	73	320	1	-249.4043	-1223.3867	0.28125	11.185507	1.8841254	10478:22.1875,25:21.90625,318:21.65625,30:21.0625,37066:20.5625,25181:20.28125,11:19.3125,7873:19.171875
184	47	320	1	-180.875	-1253.9805	0.40625	5.9875484	1.72945	318:22.625,198:22.21875,271:22.0625,30:21.875,2905:21.6875,25:20.703125,11:17.703125,6513:17.140625
185	72	320	1	-258.94922	-1209.581	1.984375	9.790243	1.3488637	40:21.921875,29292:19.9375,16546:19.921875,16900:19.484375,19654:18.515625,43:17.265625,258:17.109375,41547:16.890625
186	132	320	1	-468.49902	-1209.8818	3.453125	18.728514	0.24168742	3172:23.84375,1220:20.390625,668:19.53125,1144:17.53125,5077:16.703125,628:15.6796875,2688:15.3046875,8941:14.875
187	168	320	1	-582.08594	-1158.9922	0.421875	23.283693	2.028463	708:19.765625,5077:19.34375,8941:19.21875,3300:17.921875,958:17.78125,1420:17.328125,10033:17.28125,2945:16.65625
188	128	320	1	-440.65625	-1178.3809	4.859375	18.35738	0.17831682	440:21.5,303:16.640625,364:16.140625,8:14.390625,279:14.3203125,2107:14.1484375,1472:14.0625,310:13.6796875
189	122	320	1	-421.46484	-1196.6436	1.453125	16.635271	1.5344604	303:21.03125,279:19.578125,5129:19.515625,264:17.515625,11088:17.34375,449:17.046875,12654:16.96875,2107:16.71875
190	84	320	1	-327.34473	-1310.7607	5.203125	10.969263	0.06175228	40284:22.15625,1925:16.953125,12:14.03125,27041:13.6875,31049:13.5546875,364:13.09375,271:12.6953125,198:12.6640625
191	39	320	1	-136.59277	-1227.9971	2.5625	5.235843	1.364572	364:20.578125,11:18.015625,8:17.671875,436:17.453125,430:17.40625,12654:17.296875,2394:16.03125,29812:16.03125
192	137	320	1	-484.43164	-1215.834	0.90625	20.205158	2.4876544	5129:19.046875,279:18.140625,14542:17.921875,14588:17.78125,424:16.5,1379:16.296875,10727:16.1875,12654:16.140625
193	54	320	1	-202.07422	-1228.1836	0.234375	6.485326	2.0812016	11:19.671875,8:19.4375,15673:19.234375,15751:18.375,7873:18.078125,3841:17.328125,12266:17.234375,11767:16.125
194	77	320	1	-280.0	-1223.6758	2.625	9.80078	0.62448615	694:24.15625,321:21.53125,6970:20.65625,5346:19.78125,466:19.734375,6088:19.421875,1179:18.78125,29812:17.640625
195	139	320	1	-472.0957	-1149.1289	0.609375	19.14272	1.6717073	6088:22.078125,1048:21.46875,628:21.015625,6970:20.546875,2493:19.375,1420:18.890625,353:18.734375,1362:18.34375
196	93	320	1	-334.32227	-1190.7812	1.59375	11.67796	1.7730999	29812:20.703125,279:19.109375,15170:18.1875,680:17.953125,21078:17.671875,12654:17.546875,264:16.828125,421:16.8125
197	41	320	1	-157.2793	-1218.2969	0.96875	4.834947	2.4357777	1103:19.1875,14:18.21875,2243:18.1875,15170:18.1875,524:16.3125,12654:16.09375,5313:15.6171875,30211:15.578125
198	55	320	1	-200.56055	-1171.2295	0.9375	6.7213993	1.5383067	59036:21.90625,11147:20.96875,5792:20.6875,12310:18.9375,75724:18.609375,81987:18.421875,1284:18.09375,14429:18.09375
199	42	320	1	-151.68652	-1202.8936	0.0625	5.4797945	0.8204657	364:24.328125,2243:24.265625,1647:20.515625,5313:19.15625,430:18.90625,11096:18.25,10242:17.90625,12654:17.890625
200	119	320	1	-417.88867	-1219.1934	0.9375	17.970428	1.9116272	12654:19.484375,364:18.546875,8397:16.640625,777:16.515625,33153:16.40625,8:16.3125,88341:16.0625,30835:15.7109375
201	48	320	1	-177.1582	-1208.2891	4.25	5.809984	0.20494175	291:23.5625,364:19.3125,579:18.875,8:17.921875,1647:16.8125,12:16.78125,850:15.96875,39318:15.59375
202	49	320	1	-174.64551	-1231.1006	3.1875	6.3608	0.7572657	1647:22.109375,8:18.921875,2243:18.859375,1560:18.53125,364:18.28125,14:16.84375,850:16.484375,5313:16.171875
203	61	320	1	-226.23438	-1239.5078	2.328125	7.923122	0.7387159	8:23.65625,364:21.328125,413:20.375,271:20.09375,2166:19.53125,5972:18.78125,11:18.375,13:17.28125
204	86	320	1	-311.10352	-1207.1855	4.3125	10.952994	0.07349653	271:23.421875,198:19.109375,1358:13.78125,353:13.03125,471:12.1953125,248046:11.734375,220:11.5390625,32645:11.5
205	28	320	1	-87.9126	-1046.1636	1.515625	3.276554	0.52104044	18:22.671875,17:21.15625,256:17.734375,19:15.3359375,9764:14.4375,23:13.828125,13784:13.3515625,20:13.1015625
206	32	320	1	-107.27051	-1109.5361	9.890625	3.9769912	0.0007776599	13:26.8125,220:16.921875,11:14.21875,159029:14.1640625,2972:13.65625,198:12.9296875,12:12.84375,471:12.4140625
207	24	320	1	-90.984375	-1258.4902	6.796875	2.8307223	0.011212536	220:24.328125,2972:17.53125,303:14.7890625,256:14.4296875,733:14.3984375,271:12.96875,14392:11.8359375,27662:11.8203125
208	36	320	1	-141.95215	-1281.1973	9.609375	4.160599	0.0011495664	2972:26.640625,27662:17.03125,9392:15.875,173976:13.265625,5759:12.9609375,14392:12.9140625,220:12.8515625,348:12.6484375
209	20	320	1	-78.69922	-1254.7109	2.765625	2.2457986	0.4091596	22238:29.609375,8046:26.84375,19860:26.53125,48401:22.890625,9143:22.515625,58235:21.546875,19821:20.609375,1774:20.40625
210	15	320	1	-52.10547	-1173.2832	7.921875	1.9448146	0.006172264	279:26.984375,5764:19.0625,68868:18.734375,14392:16.0,314:15.2265625,1719:14.21875,264:13.765625,64700:13.5703125
211	67	320	1	-226.49219	-1212.5391	0.84375	10.450347	0.6303218	68868:22.65625,5764:21.8125,15673:15.125,14392:15.09375,1965:15.0078125,8984:14.1328125,17467:14.078125,79091:13.546875
212	24	320	1	-82.98633	-1216.8809	6.765625	3.1322727	0.016113844	64700:23.03125,25:16.265625,198:13.046875,332:12.9921875,51595:12.953125,188912:12.9375,14392:12.9140625,594:12.375
213	18	320	1	-73.6875	-1234.8994	9.3359375	1.919911	0.0027061435	198:22.609375,353:13.2734375,256:11.09375,271:11.0546875,248046:10.7890625,220:10.5078125,25:10.0234375,64:9.953125
214	13	320	1	-43.958984	-1097.3789	11.71875	1.5234731	0.00037962943	256:26.78125,262:15.0625,257:14.9453125,220:14.765625,406:13.0546875,5690:12.7890625,950:12.734375,471:12.7109375
215	16	320	1	-63.240234	-1238.1338	6.71875	1.6467737	0.010943197	471:26.390625,353:19.671875,27416:16.65625,220:16.578125,4962:14.71875,264:13.9296875,52451:13.4921875,585:13.03125
216	543	5440	17	0.0	0.0	6.765625	0.0	0.020094309	27416:28.296875,4962:21.53125,33655:20.953125,35312:20.171875,2972:19.5,35924:18.90625,16308:17.1875,353:17.15625
217	16	320	1	-60.384766	-1199.1738	0.578125	1.9868687	1.2943999	14:25.21875,318:24.640625,310:24.09375,25:23.640625,198:20.984375,594:19.59375,593:18.53125,15797:18.4375
218	32	320	1	-113.421875	-1217.8535	3.96875	3.8979099	0.14552994	39688:27.515625,11635:23.546875,43098:22.0625,47620:21.125,3710:20.046875,10088:19.953125,1536:18.453125,15177:18.0625
219	15	320	1	-55.876953	-1268.4316	9.703125	1.6647847	0.0017506618	198:26.25,318:16.546875,314:16.421875,25:14.8203125,1092:14.171875,25899:13.46875,13:12.6328125,7059:12.0859375
220	11	320	1	-42.51172	-1180.4736	11.078125	1.103427	0.00041493948	256:27.34375,257:16.265625,262:15.5,220:15.40625,406:13.7109375,950:12.578125,14392:12.1875,285:11.75
221	10	320	1	-38.46875	-1194.9658	9.9375	1.0060714	0.0006994102	471:28.265625,14392:18.328125,2923:15.4609375,256:14.984375,8046:14.6328125,7061:14.2734375,220:14.25,1317:13.71875
222	7	320	1	-28.509766	-1236.8008	3.953125	0.6838676	0.10462282	14392:29.53125,9237:25.578125,5141:22.171875,4962:21.203125,2500:20.5625,60552:20.359375,33214:20.0,561:18.53125
223	13	320	1	-51.679688	-1255.6875	8.25	1.5526574	0.0025942915	13909:28.203125,220:19.953125,12:16.671875,28253:13.7734375,4534:13.4453125,1402:13.2734375,198:12.9765625,41332:12.6875
224	7	320	1	-20.74707	-1247.3916	1.0625	0.6691351	0.5708585	28253:27.5625,12:26.5,14392:17.40625,8046:16.25,33208:16.171875,64187:15.078125,18212:15.0,13909:14.9375
225	20	320	1	-76.1582	-1259.2285	2.171875	2.2265851	0.9974526	29006:25.171875,95523:23.0,11767:22.609375,42351:22.0625,15673:21.109375,1817:20.828125,16456:20.265625,38989:20.171875
226	11	320	1	-44.59375	-1252.5664	0.21875	1.1249037	0.8383364	198:24.765625,318:24.546875,440:22.125,314:18.796875,25:18.03125,11767:14.4296875,7059:14.0546875,42351:13.796875
227	18	320	1	-69.41992	-1221.8896	2.5625	2.1168873	0.25928184	256:26.328125,257:23.765625,406:16.96875,950:16.34375,262:14.8671875,220:13.4609375,285:13.359375,12:13.109375
228	13	320	1	-51.470703	-1195.1465	10.3359375	1.358937	0.0010881682	471:25.96875,256:15.6328125,220:15.5078125,19572:13.390625,12:13.171875,52451:12.96875,12654:12.75,13:11.9921875
229	16	320	1	-65.96484	-1246.875	0.578125	1.6366334	1.8698151	19572:21.6875,35326:21.109375,60552:20.875,12654:20.25,12996:20.125,5374:18.984375,12194:18.703125,87636:18.546875
230	23	320	1	-82.08984	-1174.9316	2.84375	3.0623853	0.4815755	14:26.296875,62982:23.453125,15861:21.6875,30211:21.59375,9964:21.015625,21487:20.578125,4181:20.5625,18824:20.484375
231	45	320	1	-162.02832	-1222.2139	1.15625	5.2831244	1.3029404	12929:22.921875,43098:21.765625,80711:21.296875,88945:20.625,62141:18.59375,1073:18.328125,42351:18.0625,1138:17.140625
232	18	320	1	-66.34961	-1233.709	3.65625	2.133403	0.22946106	95523:28.828125,4088:25.171875,11319:24.90625,12194:22.703125,1542:19.921875,43900:19.75,26289:19.359375,318:18.890625
233	22	320	1	-87.421875	-1277.8652	1.078125	2.4406538	0.5672604	198:25.59375,318:24.515625,30:13.796875,440:13.015625,13:13.0078125,248046:12.9765625,2923:12.7578125,332:12.5390625
234	26	320	1	-103.427734	-1246.7568	11.921875	3.3148806	0.00021691389	256:26.515625,257:14.59375,220:13.8984375,12:13.203125,262:13.0234375,471:11.3515625,406:10.9296875,13:10.5078125
235	18	320	1	-69.31445	-1210.7451	11.2734375	1.7716899	0.00057078735	471:26.71875,12654:15.4453125,220:14.9453125,256:14.7578125,198:13.8203125,12:13.7890625,348:13.0546875,52451:13.0
236	16	320	1	-64.61914	-1256.0898	4.1875	1.7765605	0.21805087	12654:25.46875,5141:21.28125,3984:20.890625,387:20.0,38989:19.28125,68230:18.75,733:18.578125,5927:18.421875
237	14	320	1	-49.390625	-1202.9277	3.15625	1.5461498	0.18137158	7873:28.46875,29806:25.3125,37066:21.4375,1970:20.640625,30057:17.671875,220:16.578125,5927:16.515625,4072:16.234375
238	15	320	1	-56.09375	-1230.7598	2.75	2.0532336	0.25832844	318:25.4375,1104:22.6875,198:20.15625,48549:15.234375,5717:14.9296875,220:14.5078125,7:13.4609375,303:13.2421875
239	35	320	1	-123.21973	-1220.1055	0.125	4.871046	1.8434615	20385:22.375,19186:22.25,258:22.078125,1947:20.484375,19654:20.40625,7187:19.640625,34493:19.453125,4058:19.0625
240	79	320	1	-269.16016	-1226.9375	1.40625	12.496398	1.5012879	25:20.96875,10478:19.5625,303:17.875,8949:17.734375,39318:17.5625,1330:17.46875,11088:17.046875,19222:16.890625
241	57	320	1	-200.99414	-1220.4512	0.234375	7.412812	2.074786	5129:21.359375,303:21.125,11088:21.09375,83876:19.90625,29812:19.640625,12654:19.203125,15170:19.140625,39318:18.0
242	24	320	1	-90.72266	-1243.4102	2.96875	2.9516246	0.30632633	303:24.4375,29812:21.46875,83876:19.140625,12654:18.09375,15170:17.828125,17458:17.59375,733:17.21875,14:17.03125
243	83	320	1	-312.68555	-1296.5459	10.078125	11.538773	0.0015308968	40284:27.265625,1925:17.1875,1284:15.7421875,31049:15.4375,12:15.390625,27041:14.8359375,33403:14.65625,27130:14.5
244	35	320	1	-123.79199	-1242.5615	0.125	4.6571455	1.4797871	594:22.046875,321:21.921875,29812:20.53125,11:20.25,478:19.09375,5972:18.78125,466:18.34375,2243:18.15625
245	59	320	1	-213.19434	-1225.7754	5.0	7.7431154	0.13188225	12654:25.890625,9834:20.890625,15170:20.15625,29812:20.015625,4101:19.71875,61446:18.78125,4145:18.515625,24956:18.359375
246	41	320	1	-156.89844	-1222.207	8.734375	4.7155848	0.0031044143	291:25.984375,12:17.25,21221:15.078125,10970:14.59375,579:14.4609375,76255:13.4609375,12317:13.2890625,39318:13.203125
247	51	320	1	-185.15137	-1241.8252	1.734375	6.446445	1.6542128	29812:21.765625,15170:20.03125,1103:19.734375,799:19.34375,14:19.21875,61446:18.734375,8:18.625,2243:17.90625
248	34	320	1	-130.71875	-1227.2363	4.0	4.151037	0.24151562	8:24.171875,364:20.171875,2243:19.671875,198:19.265625,1103:17.796875,1647:16.9375,14:16.453125,11:16.4375
249	57	320	1	-211.00781	-1242.2559	10.5390625	7.4861107	0.0013591067	198:24.375,353:13.8359375,471:13.1015625,303:11.9765625,1411:11.6953125,466:11.5078125,478:11.484375,271:11.21875
250	32	320	1	-115.83984	-1209.6865	8.921875	4.21286	0.0018817313	256:25.515625,257:16.59375,220:14.484375,262:14.0703125,406:13.1328125,471:12.3359375,12:12.015625,950:11.734375
251	18	320	1	-68.53125	-1188.709	12.578125	2.0634665	0.0001530598	471:29.953125,220:17.375,198:16.59375,12:15.9609375,348:15.7890625,68230:15.78125,256:15.4296875,52451:14.6640625
252	1259	5440	17	0.0	0.0	4.25	0.0	0.08499208	68230:28.46875,3984:24.21875,17775:20.96875,21412:20.0,5141:19.5625,5927:19.140625,38989:18.078125,20025:17.828125
253	18	320	1	-67.63281	-1226.4395	6.5625	2.2675588	0.011009711	6157:33.0625,17775:26.5,96847:22.015625,594:20.359375,33340:19.890625,25725:19.78125,14:19.109375,41267:19.09375
254	25	320	1	-90.515625	-1272.877	7.421875	3.3048933	0.0064900466	198:25.84375,318:18.421875,594:16.578125,271:13.609375,13:13.0,25:12.8984375,248046:12.734375,11:12.265625
255	34	320	1	-130.29297	-1238.5947	11.9140625	4.580506	0.00018646057	256:27.078125,220:15.1640625,257:14.59375,262:13.8515625,406:11.65625,471:11.640625,12:10.828125,13:10.640625
